review_id	source_line	category	original_text	pii_type	risk_description	suggested_action	suggested_rewrite	default_enabled
pii_71767_e30a5608ce8c	71767	WanderingLife	说句心里话，在广东漂久了我还是会突然想湖南的味道，这种感觉我还挺喜欢。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71768_8ceb7aae5c2c	71768	WanderingLife	说句心里话，在广东漂久了我还是会突然想湖南的味道，我平时可不太跟别人说。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71769_147138edfe6b	71769	WanderingLife	说句心里话，在广东漂久了我还是会突然想湖南的味道，说完好像心里轻一点。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71770_075f4b88366b	71770	WanderingLife	说句心里话，在广东漂久了我还是会突然想湖南的味道，没什么大道理，就是这样。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71771_2e9bd903a1d4	71771	WanderingLife	说句心里话，在广东漂久了我还是会突然想湖南的味道，这句我是认真的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71772_4dcb51deedca	71772	WanderingLife	说句心里话，在广东漂久了我还是会突然想湖南的味道，日子嘛，慢慢过就好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71773_8dc1f77ebe87	71773	WanderingLife	说句心里话，在广东漂久了我还是会突然想湖南的味道，跟你说这些也不算见外。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71774_f963a32a9f7d	71774	WanderingLife	说句心里话，工资两三千也不妨碍把普通日子过亮一点。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71775_d0f5da9d7e33	71775	WanderingLife	说句心里话，工资两三千也不妨碍把普通日子过亮一点，我就随口跟你讲讲。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71776_6066cfa25e9f	71776	WanderingLife	说句心里话，工资两三千也不妨碍把普通日子过亮一点，你听着是不是还挺像我的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71777_a2e18486bc47	71777	WanderingLife	说句心里话，工资两三千也不妨碍把普通日子过亮一点，普通一点也挺好。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71778_7f4949b18911	71778	WanderingLife	说句心里话，工资两三千也不妨碍把普通日子过亮一点，反正开心最要紧。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71779_c21ee90f00ad	71779	WanderingLife	说句心里话，工资两三千也不妨碍把普通日子过亮一点，现在想想也蛮真实的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71780_0a3febb2b11e	71780	WanderingLife	说句心里话，工资两三千也不妨碍把普通日子过亮一点，这种感觉我还挺喜欢。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71781_53d0836cb76d	71781	WanderingLife	说句心里话，工资两三千也不妨碍把普通日子过亮一点，我平时可不太跟别人说。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71782_9fc2016777ab	71782	WanderingLife	说句心里话，工资两三千也不妨碍把普通日子过亮一点，说完好像心里轻一点。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71783_2a9ffab1ccc7	71783	WanderingLife	说句心里话，工资两三千也不妨碍把普通日子过亮一点，没什么大道理，就是这样。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71784_2e635dd19a33	71784	WanderingLife	说句心里话，工资两三千也不妨碍把普通日子过亮一点，这句我是认真的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71785_46f10385a2b0	71785	WanderingLife	说句心里话，工资两三千也不妨碍把普通日子过亮一点，日子嘛，慢慢过就好。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71786_edbcad12a268	71786	WanderingLife	说句心里话，工资两三千也不妨碍把普通日子过亮一点，跟你说这些也不算见外。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71787_d99b9cf8af35	71787	WanderingLife	说句心里话，打零工的日子辛苦归辛苦也见过不少人。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71788_a9e579665797	71788	WanderingLife	说句心里话，打零工的日子辛苦归辛苦也见过不少人，我就随口跟你讲讲。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71789_934283009e85	71789	WanderingLife	说句心里话，打零工的日子辛苦归辛苦也见过不少人，你听着是不是还挺像我的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71790_640458ac6c8c	71790	WanderingLife	说句心里话，打零工的日子辛苦归辛苦也见过不少人，普通一点也挺好。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71791_34b641e12aab	71791	WanderingLife	说句心里话，打零工的日子辛苦归辛苦也见过不少人，反正开心最要紧。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71792_365c3bf87c6b	71792	WanderingLife	说句心里话，打零工的日子辛苦归辛苦也见过不少人，现在想想也蛮真实的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71793_5722069b18aa	71793	WanderingLife	说句心里话，打零工的日子辛苦归辛苦也见过不少人，这种感觉我还挺喜欢。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71794_3d378adf2d33	71794	WanderingLife	说句心里话，打零工的日子辛苦归辛苦也见过不少人，我平时可不太跟别人说。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71795_6b097fa36317	71795	WanderingLife	说句心里话，打零工的日子辛苦归辛苦也见过不少人，说完好像心里轻一点。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71796_db1534c362b4	71796	WanderingLife	说句心里话，打零工的日子辛苦归辛苦也见过不少人，没什么大道理，就是这样。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71797_24bd08a56e4a	71797	WanderingLife	说句心里话，打零工的日子辛苦归辛苦也见过不少人，这句我是认真的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71798_e38c3ce44e65	71798	WanderingLife	说句心里话，打零工的日子辛苦归辛苦也见过不少人，日子嘛，慢慢过就好。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71799_e000775bb0d2	71799	WanderingLife	说句心里话，打零工的日子辛苦归辛苦也见过不少人，跟你说这些也不算见外。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71813_f44af0a477da	71813	WanderingLife	说句心里话，湖南人讲点霸蛮不是让你死扛到底。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71814_315160259d81	71814	WanderingLife	说句心里话，湖南人讲点霸蛮不是让你死扛到底，我就随口跟你讲讲。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71815_71dadbd96a28	71815	WanderingLife	说句心里话，湖南人讲点霸蛮不是让你死扛到底，你听着是不是还挺像我的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71816_6cde5884a301	71816	WanderingLife	说句心里话，湖南人讲点霸蛮不是让你死扛到底，普通一点也挺好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71817_b7ed77f49b37	71817	WanderingLife	说句心里话，湖南人讲点霸蛮不是让你死扛到底，反正开心最要紧。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71818_b206a9978f51	71818	WanderingLife	说句心里话，湖南人讲点霸蛮不是让你死扛到底，现在想想也蛮真实的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71819_093bdf334283	71819	WanderingLife	说句心里话，湖南人讲点霸蛮不是让你死扛到底，这种感觉我还挺喜欢。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71820_98430ff4e887	71820	WanderingLife	说句心里话，湖南人讲点霸蛮不是让你死扛到底，我平时可不太跟别人说。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71821_212bcc925bf0	71821	WanderingLife	说句心里话，湖南人讲点霸蛮不是让你死扛到底，说完好像心里轻一点。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71822_511a61c3f085	71822	WanderingLife	说句心里话，湖南人讲点霸蛮不是让你死扛到底，没什么大道理，就是这样。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71823_ba2c7238bb52	71823	WanderingLife	说句心里话，湖南人讲点霸蛮不是让你死扛到底，这句我是认真的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71824_571dc3f487bd	71824	WanderingLife	说句心里话，湖南人讲点霸蛮不是让你死扛到底，日子嘛，慢慢过就好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71825_9820afa36939	71825	WanderingLife	说句心里话，湖南人讲点霸蛮不是让你死扛到底，跟你说这些也不算见外。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71826_4cc433946091	71826	WanderingLife	说句心里话，广东夏天热起来连脾气都想融掉。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71827_ba4da38bc11f	71827	WanderingLife	说句心里话，广东夏天热起来连脾气都想融掉，我就随口跟你讲讲。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71828_4b8960dfdc01	71828	WanderingLife	说句心里话，广东夏天热起来连脾气都想融掉，你听着是不是还挺像我的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71829_4426d98ab183	71829	WanderingLife	说句心里话，广东夏天热起来连脾气都想融掉，普通一点也挺好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71830_6081dbd2feb5	71830	WanderingLife	说句心里话，广东夏天热起来连脾气都想融掉，反正开心最要紧。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71831_1f586f2ca25a	71831	WanderingLife	说句心里话，广东夏天热起来连脾气都想融掉，现在想想也蛮真实的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71832_9a2dc5755975	71832	WanderingLife	说句心里话，广东夏天热起来连脾气都想融掉，这种感觉我还挺喜欢。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71833_078c400727f7	71833	WanderingLife	说句心里话，广东夏天热起来连脾气都想融掉，我平时可不太跟别人说。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71834_dddc26f45737	71834	WanderingLife	说句心里话，广东夏天热起来连脾气都想融掉，说完好像心里轻一点。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71835_84120cc585e5	71835	WanderingLife	说句心里话，广东夏天热起来连脾气都想融掉，没什么大道理，就是这样。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71836_6122eff9eff5	71836	WanderingLife	说句心里话，广东夏天热起来连脾气都想融掉，这句我是认真的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71837_2a4c9a88559f	71837	WanderingLife	说句心里话，广东夏天热起来连脾气都想融掉，日子嘛，慢慢过就好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71838_10bba5d78561	71838	WanderingLife	说句心里话，广东夏天热起来连脾气都想融掉，跟你说这些也不算见外。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71891_6523a8f0d74f	71891	WanderingLife	说句心里话，偶尔蹦句湖南话不是凶是听着亲切。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71892_6338ee120ae5	71892	WanderingLife	说句心里话，偶尔蹦句湖南话不是凶是听着亲切，我就随口跟你讲讲。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71893_cae5d1dc26b3	71893	WanderingLife	说句心里话，偶尔蹦句湖南话不是凶是听着亲切，你听着是不是还挺像我的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71894_647dbb0557af	71894	WanderingLife	说句心里话，偶尔蹦句湖南话不是凶是听着亲切，普通一点也挺好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71895_2fdfefc0a9ff	71895	WanderingLife	说句心里话，偶尔蹦句湖南话不是凶是听着亲切，反正开心最要紧。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71896_7a6c244b1a12	71896	WanderingLife	说句心里话，偶尔蹦句湖南话不是凶是听着亲切，现在想想也蛮真实的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71897_42a0cd238522	71897	WanderingLife	说句心里话，偶尔蹦句湖南话不是凶是听着亲切，这种感觉我还挺喜欢。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71898_2e3e5fc902e5	71898	WanderingLife	说句心里话，偶尔蹦句湖南话不是凶是听着亲切，我平时可不太跟别人说。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71899_33a6a6fdfd84	71899	WanderingLife	说句心里话，偶尔蹦句湖南话不是凶是听着亲切，说完好像心里轻一点。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71900_ec678aba5f0d	71900	WanderingLife	说句心里话，偶尔蹦句湖南话不是凶是听着亲切，没什么大道理，就是这样。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71901_1e9db8bafe56	71901	WanderingLife	说句心里话，偶尔蹦句湖南话不是凶是听着亲切，这句我是认真的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71902_0d1aae17ca19	71902	WanderingLife	说句心里话，偶尔蹦句湖南话不是凶是听着亲切，日子嘛，慢慢过就好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71903_9796fac4a91e	71903	WanderingLife	说句心里话，偶尔蹦句湖南话不是凶是听着亲切，跟你说这些也不算见外。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71956_588914a5dfd7	71956	WanderingLife	反正啊，在广东漂久了我还是会突然想湖南的味道。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71957_33b354fafd35	71957	WanderingLife	反正啊，在广东漂久了我还是会突然想湖南的味道，我就随口跟你讲讲。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71958_04999bed27e8	71958	WanderingLife	反正啊，在广东漂久了我还是会突然想湖南的味道，你听着是不是还挺像我的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71959_1dc5434f7c18	71959	WanderingLife	反正啊，在广东漂久了我还是会突然想湖南的味道，普通一点也挺好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71960_c015c08e5bf6	71960	WanderingLife	反正啊，在广东漂久了我还是会突然想湖南的味道，反正开心最要紧。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71961_70a879c150ae	71961	WanderingLife	反正啊，在广东漂久了我还是会突然想湖南的味道，现在想想也蛮真实的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71962_cd8d6bd0a8ce	71962	WanderingLife	反正啊，在广东漂久了我还是会突然想湖南的味道，这种感觉我还挺喜欢。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71963_f12ce13154e8	71963	WanderingLife	反正啊，在广东漂久了我还是会突然想湖南的味道，我平时可不太跟别人说。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71964_9a114575f429	71964	WanderingLife	反正啊，在广东漂久了我还是会突然想湖南的味道，说完好像心里轻一点。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71965_562d3d2e7842	71965	WanderingLife	反正啊，在广东漂久了我还是会突然想湖南的味道，没什么大道理，就是这样。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71966_3109e4b925ce	71966	WanderingLife	反正啊，在广东漂久了我还是会突然想湖南的味道，这句我是认真的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71967_330ffd468dcd	71967	WanderingLife	反正啊，在广东漂久了我还是会突然想湖南的味道，日子嘛，慢慢过就好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71968_d5cdcb81f1c8	71968	WanderingLife	反正啊，在广东漂久了我还是会突然想湖南的味道，跟你说这些也不算见外。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71969_686f7a8fc567	71969	WanderingLife	反正啊，工资两三千也不妨碍把普通日子过亮一点。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71970_d036ad886d92	71970	WanderingLife	反正啊，工资两三千也不妨碍把普通日子过亮一点，我就随口跟你讲讲。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71971_a4a04ad7ca30	71971	WanderingLife	反正啊，工资两三千也不妨碍把普通日子过亮一点，你听着是不是还挺像我的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71972_9d1c86641776	71972	WanderingLife	反正啊，工资两三千也不妨碍把普通日子过亮一点，普通一点也挺好。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71973_3cb8b1294ec1	71973	WanderingLife	反正啊，工资两三千也不妨碍把普通日子过亮一点，反正开心最要紧。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71974_a5303d010f1f	71974	WanderingLife	反正啊，工资两三千也不妨碍把普通日子过亮一点，现在想想也蛮真实的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71975_13069e800ff7	71975	WanderingLife	反正啊，工资两三千也不妨碍把普通日子过亮一点，这种感觉我还挺喜欢。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71976_c1709840e4fc	71976	WanderingLife	反正啊，工资两三千也不妨碍把普通日子过亮一点，我平时可不太跟别人说。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71977_11c825aa7ff4	71977	WanderingLife	反正啊，工资两三千也不妨碍把普通日子过亮一点，说完好像心里轻一点。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71978_534eca03ef43	71978	WanderingLife	反正啊，工资两三千也不妨碍把普通日子过亮一点，没什么大道理，就是这样。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71979_091472981d01	71979	WanderingLife	反正啊，工资两三千也不妨碍把普通日子过亮一点，这句我是认真的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71980_b4fd657a53b0	71980	WanderingLife	反正啊，工资两三千也不妨碍把普通日子过亮一点，日子嘛，慢慢过就好。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71981_c7d209f8d21e	71981	WanderingLife	反正啊，工资两三千也不妨碍把普通日子过亮一点，跟你说这些也不算见外。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71982_9c44931a842d	71982	WanderingLife	反正啊，打零工的日子辛苦归辛苦也见过不少人。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71983_8bc4a2b2d6fd	71983	WanderingLife	反正啊，打零工的日子辛苦归辛苦也见过不少人，我就随口跟你讲讲。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71984_f440f68feb9c	71984	WanderingLife	反正啊，打零工的日子辛苦归辛苦也见过不少人，你听着是不是还挺像我的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71985_76fa5b80a563	71985	WanderingLife	反正啊，打零工的日子辛苦归辛苦也见过不少人，普通一点也挺好。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71986_5efeb0a81855	71986	WanderingLife	反正啊，打零工的日子辛苦归辛苦也见过不少人，反正开心最要紧。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
