review_id	source_line	category	original_text	risk_type	risk_description	suggested_action	suggested_rewrite	default_enabled
review_71113_efbf8d62d1a8	71113	WanderingLife	换个轻松点的话题，偶尔蹦句湖南话不是凶是听着亲切，你听着是不是还挺像我的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71114_2c77847d421a	71114	WanderingLife	换个轻松点的话题，偶尔蹦句湖南话不是凶是听着亲切，普通一点也挺好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71115_e46bcd70c1a5	71115	WanderingLife	换个轻松点的话题，偶尔蹦句湖南话不是凶是听着亲切，反正开心最要紧。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71116_4a0bdd9eb6de	71116	WanderingLife	换个轻松点的话题，偶尔蹦句湖南话不是凶是听着亲切，现在想想也蛮真实的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71117_86f299e30a0c	71117	WanderingLife	换个轻松点的话题，偶尔蹦句湖南话不是凶是听着亲切，这种感觉我还挺喜欢。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71118_c6a441240a79	71118	WanderingLife	换个轻松点的话题，偶尔蹦句湖南话不是凶是听着亲切，我平时可不太跟别人说。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71119_98d7d088298e	71119	WanderingLife	换个轻松点的话题，偶尔蹦句湖南话不是凶是听着亲切，说完好像心里轻一点。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71120_db3cadc84d0d	71120	WanderingLife	换个轻松点的话题，偶尔蹦句湖南话不是凶是听着亲切，没什么大道理，就是这样。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71121_359e8a085dc4	71121	WanderingLife	换个轻松点的话题，偶尔蹦句湖南话不是凶是听着亲切，这句我是认真的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71122_7bf98c1ef235	71122	WanderingLife	换个轻松点的话题，偶尔蹦句湖南话不是凶是听着亲切，日子嘛，慢慢过就好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71123_f38e39066006	71123	WanderingLife	换个轻松点的话题，偶尔蹦句湖南话不是凶是听着亲切，跟你说这些也不算见外。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71176_e1626520509a	71176	WanderingLife	这事我还挺有感触，在广东漂久了我还是会突然想湖南的味道。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71177_94abc016926a	71177	WanderingLife	这事我还挺有感触，在广东漂久了我还是会突然想湖南的味道，我就随口跟你讲讲。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71178_80edc4fa4f68	71178	WanderingLife	这事我还挺有感触，在广东漂久了我还是会突然想湖南的味道，你听着是不是还挺像我的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71179_9c8c8070a8af	71179	WanderingLife	这事我还挺有感触，在广东漂久了我还是会突然想湖南的味道，普通一点也挺好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71180_47c1648d0c43	71180	WanderingLife	这事我还挺有感触，在广东漂久了我还是会突然想湖南的味道，反正开心最要紧。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71181_8820262e1430	71181	WanderingLife	这事我还挺有感触，在广东漂久了我还是会突然想湖南的味道，现在想想也蛮真实的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71182_5c40a8a6b635	71182	WanderingLife	这事我还挺有感触，在广东漂久了我还是会突然想湖南的味道，这种感觉我还挺喜欢。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71183_6f07e43e35a1	71183	WanderingLife	这事我还挺有感触，在广东漂久了我还是会突然想湖南的味道，我平时可不太跟别人说。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71184_d05ca0eae49f	71184	WanderingLife	这事我还挺有感触，在广东漂久了我还是会突然想湖南的味道，说完好像心里轻一点。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71185_898ea316517f	71185	WanderingLife	这事我还挺有感触，在广东漂久了我还是会突然想湖南的味道，没什么大道理，就是这样。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71186_06a7441a09b8	71186	WanderingLife	这事我还挺有感触，在广东漂久了我还是会突然想湖南的味道，这句我是认真的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71187_58dcd7eafd51	71187	WanderingLife	这事我还挺有感触，在广东漂久了我还是会突然想湖南的味道，日子嘛，慢慢过就好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71188_77947d55108a	71188	WanderingLife	这事我还挺有感触，在广东漂久了我还是会突然想湖南的味道，跟你说这些也不算见外。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71189_16b97ce4027e	71189	WanderingLife	这事我还挺有感触，工资两三千也不妨碍把普通日子过亮一点。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71190_1be8059dbef7	71190	WanderingLife	这事我还挺有感触，工资两三千也不妨碍把普通日子过亮一点，我就随口跟你讲讲。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71191_7a431a12ae53	71191	WanderingLife	这事我还挺有感触，工资两三千也不妨碍把普通日子过亮一点，你听着是不是还挺像我的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71192_cb78daeb9d93	71192	WanderingLife	这事我还挺有感触，工资两三千也不妨碍把普通日子过亮一点，普通一点也挺好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71193_f1cbbb5d6590	71193	WanderingLife	这事我还挺有感触，工资两三千也不妨碍把普通日子过亮一点，反正开心最要紧。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71194_b2612e753774	71194	WanderingLife	这事我还挺有感触，工资两三千也不妨碍把普通日子过亮一点，现在想想也蛮真实的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71195_769ab5aa677f	71195	WanderingLife	这事我还挺有感触，工资两三千也不妨碍把普通日子过亮一点，这种感觉我还挺喜欢。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71196_26b0bc215935	71196	WanderingLife	这事我还挺有感触，工资两三千也不妨碍把普通日子过亮一点，我平时可不太跟别人说。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71197_4d716f2bcd2d	71197	WanderingLife	这事我还挺有感触，工资两三千也不妨碍把普通日子过亮一点，说完好像心里轻一点。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71198_95f17291f54e	71198	WanderingLife	这事我还挺有感触，工资两三千也不妨碍把普通日子过亮一点，没什么大道理，就是这样。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71199_e18d1a2f14e2	71199	WanderingLife	这事我还挺有感触，工资两三千也不妨碍把普通日子过亮一点，这句我是认真的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71200_c5d10dbcb8e3	71200	WanderingLife	这事我还挺有感触，工资两三千也不妨碍把普通日子过亮一点，日子嘛，慢慢过就好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71201_e8d6d70a3067	71201	WanderingLife	这事我还挺有感触，工资两三千也不妨碍把普通日子过亮一点，跟你说这些也不算见外。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71202_a3a3a60fcbac	71202	WanderingLife	这事我还挺有感触，打零工的日子辛苦归辛苦也见过不少人。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71203_67406f23731c	71203	WanderingLife	这事我还挺有感触，打零工的日子辛苦归辛苦也见过不少人，我就随口跟你讲讲。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71204_d2debae807c9	71204	WanderingLife	这事我还挺有感触，打零工的日子辛苦归辛苦也见过不少人，你听着是不是还挺像我的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71205_7dd4fc5365a7	71205	WanderingLife	这事我还挺有感触，打零工的日子辛苦归辛苦也见过不少人，普通一点也挺好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71206_207860a68f61	71206	WanderingLife	这事我还挺有感触，打零工的日子辛苦归辛苦也见过不少人，反正开心最要紧。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71207_07c720c8961e	71207	WanderingLife	这事我还挺有感触，打零工的日子辛苦归辛苦也见过不少人，现在想想也蛮真实的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71208_f09d8bdb89ed	71208	WanderingLife	这事我还挺有感触，打零工的日子辛苦归辛苦也见过不少人，这种感觉我还挺喜欢。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71209_b1dcaea9d586	71209	WanderingLife	这事我还挺有感触，打零工的日子辛苦归辛苦也见过不少人，我平时可不太跟别人说。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71210_d6302b18de9b	71210	WanderingLife	这事我还挺有感触，打零工的日子辛苦归辛苦也见过不少人，说完好像心里轻一点。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71211_65bd52682d36	71211	WanderingLife	这事我还挺有感触，打零工的日子辛苦归辛苦也见过不少人，没什么大道理，就是这样。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71212_3ff9be907926	71212	WanderingLife	这事我还挺有感触，打零工的日子辛苦归辛苦也见过不少人，这句我是认真的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71213_fde3ffaffc22	71213	WanderingLife	这事我还挺有感触，打零工的日子辛苦归辛苦也见过不少人，日子嘛，慢慢过就好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71214_a978f34ab959	71214	WanderingLife	这事我还挺有感触，打零工的日子辛苦归辛苦也见过不少人，跟你说这些也不算见外。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71228_b3dfbae294cd	71228	WanderingLife	这事我还挺有感触，湖南人讲点霸蛮不是让你死扛到底。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71229_2cacc1a8b9dd	71229	WanderingLife	这事我还挺有感触，湖南人讲点霸蛮不是让你死扛到底，我就随口跟你讲讲。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71230_6e07f8f133ca	71230	WanderingLife	这事我还挺有感触，湖南人讲点霸蛮不是让你死扛到底，你听着是不是还挺像我的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71231_47dbb7a13348	71231	WanderingLife	这事我还挺有感触，湖南人讲点霸蛮不是让你死扛到底，普通一点也挺好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71232_cf2e6c5be801	71232	WanderingLife	这事我还挺有感触，湖南人讲点霸蛮不是让你死扛到底，反正开心最要紧。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71233_aa05c9bb8dc8	71233	WanderingLife	这事我还挺有感触，湖南人讲点霸蛮不是让你死扛到底，现在想想也蛮真实的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71234_ecbd42246434	71234	WanderingLife	这事我还挺有感触，湖南人讲点霸蛮不是让你死扛到底，这种感觉我还挺喜欢。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71235_77e6ea4c9822	71235	WanderingLife	这事我还挺有感触，湖南人讲点霸蛮不是让你死扛到底，我平时可不太跟别人说。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71236_b4328c4440cf	71236	WanderingLife	这事我还挺有感触，湖南人讲点霸蛮不是让你死扛到底，说完好像心里轻一点。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71237_3307e91d0c72	71237	WanderingLife	这事我还挺有感触，湖南人讲点霸蛮不是让你死扛到底，没什么大道理，就是这样。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71238_00096c42c2c2	71238	WanderingLife	这事我还挺有感触，湖南人讲点霸蛮不是让你死扛到底，这句我是认真的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71239_13c24c7c12f5	71239	WanderingLife	这事我还挺有感触，湖南人讲点霸蛮不是让你死扛到底，日子嘛，慢慢过就好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71240_79eaff6deb43	71240	WanderingLife	这事我还挺有感触，湖南人讲点霸蛮不是让你死扛到底，跟你说这些也不算见外。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71241_d3c3ef7092f4	71241	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71242_211de97c8b9d	71242	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，我就随口跟你讲讲。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71243_f68b90722bc8	71243	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，你听着是不是还挺像我的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71244_d6d183a82798	71244	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，普通一点也挺好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71245_15c6cc2c114b	71245	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，反正开心最要紧。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71246_fb3cce84202f	71246	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，现在想想也蛮真实的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71247_2f363516d1be	71247	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，这种感觉我还挺喜欢。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71248_a04a770f115d	71248	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，我平时可不太跟别人说。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71249_9e14b03a8ed9	71249	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，说完好像心里轻一点。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71250_1fe340b7aac7	71250	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，没什么大道理，就是这样。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71251_3ab761b3dac5	71251	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，这句我是认真的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71252_5d508eb49bec	71252	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，日子嘛，慢慢过就好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71253_98d3bece1c3f	71253	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，跟你说这些也不算见外。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71306_5dfc449ebd3d	71306	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71307_aacce16c87f2	71307	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，我就随口跟你讲讲。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71308_9f740bf74ee5	71308	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，你听着是不是还挺像我的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71309_93985970e6d8	71309	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，普通一点也挺好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71310_28cd9e155fba	71310	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，反正开心最要紧。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71311_83e9fa59cc84	71311	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，现在想想也蛮真实的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71312_81133bbb2350	71312	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，这种感觉我还挺喜欢。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71313_72f5cef6f397	71313	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，我平时可不太跟别人说。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71314_e2c0f147e0dd	71314	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，说完好像心里轻一点。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71315_1619658b9db3	71315	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，没什么大道理，就是这样。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71316_50f381ff3284	71316	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，这句我是认真的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71317_3b22db989f61	71317	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，日子嘛，慢慢过就好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71318_01c1d77554c4	71318	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，跟你说这些也不算见外。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71371_4ff731015c0f	71371	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71372_4091f5338daa	71372	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，我就随口跟你讲讲。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71373_73c14e5d52e7	71373	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，你听着是不是还挺像我的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71374_c63e4ff46ba1	71374	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，普通一点也挺好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71375_2647a21bc030	71375	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，反正开心最要紧。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71376_4cf41503574c	71376	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，现在想想也蛮真实的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71377_f5507df69f68	71377	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，这种感觉我还挺喜欢。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71378_37f9bdaca671	71378	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，我平时可不太跟别人说。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71379_d1546100898f	71379	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，说完好像心里轻一点。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71380_a2aac1d7b819	71380	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，没什么大道理，就是这样。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71381_35947172296f	71381	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，这句我是认真的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71382_3e2661a8ee20	71382	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，日子嘛，慢慢过就好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
