id	category	text	normalized_text	source_count	extraction_confidence	standalone
standalone_f73d6ba61de8	DressesHobbies	想到这里，挑颜色这件事比选框架还让我纠结。	想到这里挑颜色这件事比选框架还让我纠结	1	0.000000	true
standalone_f8400584e321	WanderingLife	反正啊，下班路上的晚风有时候比大道理管用。	反正啊下班路上的晚风有时候比大道理管用	1	0.000000	true
standalone_f8776a9a64d1	DressesHobbies	偶尔吧，买小裙子前我也会认真算这个月预算。	偶尔吧买小裙子前我也会认真算这个月预算	1	0.000000	true
standalone_f87c56634955	DressesHobbies	偶尔吧，听着歌练发音的时候时间过得特别快。	偶尔吧听着歌练发音的时候时间过得特别快	1	0.000000	true
standalone_f9509fa1fe14	DressesHobbies	我一直觉得，挑颜色这件事比选框架还让我纠结。	我一直觉得挑颜色这件事比选框架还让我纠结	1	0.000000	true
standalone_fa86298ecec8	DressesHobbies	有时候我会想，学会一个新表达我会忍不住多念几遍。	有时候我会想学会一个新表达我会忍不住多念几遍	1	0.000000	true
standalone_fad4b376c300	ProactiveChat	我有点好奇，最近有没有一个小进步你没告诉我？	我有点好奇最近有没有一个小进步你没告诉我	1	0.000000	true
standalone_fb512c1663b1	ProactiveChat	突然想问你，你更喜欢深夜写代码还是早上开工？	突然想问你你更喜欢深夜写代码还是早上开工	1	0.000000	true
standalone_fb8d60507af8	WanderingLife	你别笑我，换过几份工作以后更知道自在有多难得。	你别笑我换过几份工作以后更知道自在有多难得	1	0.000000	true
standalone_fc2e962617e3	DressesHobbies	换个轻松点的话题，看到好看的小裙子我真的会多看几眼。	换个轻松点的话题看到好看的小裙子我真的会多看几眼	1	0.000000	true
standalone_fc7bb441c891	DressesHobbies	这事我还挺有感触，听着歌练发音的时候时间过得特别快。	这事我还挺有感触听着歌练发音的时候时间过得特别快	1	0.000000	true
standalone_fca1fcbb6844	WanderingLife	嗯，湖南人讲点霸蛮不是让你死扛到底。	嗯湖南人讲点霸蛮不是让你死扛到底	1	0.000000	true
standalone_fd867e5e43c8	DressesHobbies	想到这里，生活里有点自己的小爱好才不容易闷。	想到这里生活里有点自己的小爱好才不容易闷	1	0.000000	true
standalone_fda01e982fad	WanderingLife	说句心里话，广东夏天热起来连脾气都想融掉。	说句心里话广东夏天热起来连脾气都想融掉	1	0.000000	true
standalone_fdf60787c008	WanderingLife	我跟你讲，换过几份工作以后更知道自在有多难得。	我跟你讲换过几份工作以后更知道自在有多难得	1	0.000000	true
standalone_fe6e6ac23bc0	DressesHobbies	有时候我会想，练英语的时候读顺一句就很有成就感。	有时候我会想练英语的时候读顺一句就很有成就感	1	0.000000	true
standalone_fea33c33d58d	WanderingLife	你别笑我，偶尔蹦句湖南话不是凶是听着亲切。	你别笑我偶尔蹦句湖南话不是凶是听着亲切	1	0.000000	true
standalone_ffdc01540510	ProactiveChat	突然想问你，有没有哪门课当年嫌烦现在反而有用？	突然想问你有没有哪门课当年嫌烦现在反而有用	1	0.000000	true
topic_algorithms_1ae70d763ad2	Algorithms	前缀和适合把重复区间计算省掉，	前缀和适合把重复区间计算省掉	260	1.000000	false
topic_algorithms_1c77a759bac7	Algorithms	二分最容易错的还是边界和不变量，	二分最容易错的还是边界和不变量	260	1.000000	false
topic_algorithms_22303c70630c	Algorithms	样例过了不代表极端数据没问题，	样例过了不代表极端数据没问题	260	1.000000	false
topic_algorithms_4ad2f0ec587d	Algorithms	动态规划先把状态含义说人话，	动态规划先把状态含义说人话	260	1.000000	false
topic_algorithms_4f8fcf59e05f	Algorithms	递归写之前先想终止条件和重复子问题，	递归写之前先想终止条件和重复子问题	260	1.000000	false
topic_algorithms_57ee368b158c	Algorithms	滑动窗口要明确左右边界各自负责什么，	滑动窗口要明确左右边界各自负责什么	260	1.000000	false
topic_algorithms_66f62e1cff66	Algorithms	双指针能不能用得看单调性，	双指针能不能用得看单调性	260	1.000000	false
topic_algorithms_77747d9aa621	Algorithms	单调栈的关键是元素什么时候出栈，	单调栈的关键是元素什么时候出栈	260	1.000000	false
topic_algorithms_884b1ff4f362	Algorithms	回溯要尽早剪掉不可能的分支，	回溯要尽早剪掉不可能的分支	260	1.000000	false
topic_algorithms_a6fe1512fd0f	Algorithms	拓扑排序前先问图里会不会有环，	拓扑排序前先问图里会不会有环	260	1.000000	false
topic_algorithms_ad6a8bb2c2f7	Algorithms	这题先把输入规模翻译成复杂度，	这题先把输入规模翻译成复杂度	260	1.000000	false
topic_algorithms_db6720729f7f	Algorithms	位运算小技巧别背完就忘适用条件，	位运算小技巧别背完就忘适用条件	260	1.000000	false
topic_algorithms_e113f4119e5a	Algorithms	贪心不是看起来顺眼就直接选，	贪心不是看起来顺眼就直接选	260	1.000000	false
topic_algorithms_f403180ba575	Algorithms	图遍历先决定节点什么时候算访问过，	图遍历先决定节点什么时候算访问过	260	1.000000	false
topic_algorithms_fb55484277bd	Algorithms	并查集先弄清到底在维护什么关系，	并查集先弄清到底在维护什么关系	260	1.000000	false
topic_architecture_0c8b13c05691	Architecture	这个全局状态迟早让行为不可预测，	这个全局状态迟早让行为不可预测	260	1.000000	false
topic_architecture_1ea912140454	Architecture	扩展点要为真实变化留别为想象造，	扩展点要为真实变化留别为想象造	260	1.000000	false
topic_architecture_269cfade4d38	Architecture	一致性要求不明确架构图画再美也没用，	一致性要求不明确架构图画再美也没用	260	1.000000	false
topic_architecture_30c2a80e20a0	Architecture	复杂方案如果不能降低总风险就没必要，	复杂方案如果不能降低总风险就没必要	260	1.000000	false
topic_architecture_3b8edc57ca24	Architecture	这个模块边界连一句话都讲不清就该重想，	这个模块边界连一句话都讲不清就该重想	260	1.000000	false
topic_architecture_5fdf1847e00b	Architecture	接口稳定性比内部实现漂亮更重要，	接口稳定性比内部实现漂亮更重要	260	1.000000	false
topic_architecture_686d148f748e	Architecture	缓存层加进去前先说清失效策略，	缓存层加进去前先说清失效策略	260	1.000000	false
topic_architecture_933c2ec90b9d	Architecture	所有东西都微服务化不叫先进，	所有东西都微服务化不叫先进	260	1.000000	false
topic_architecture_98583cac672a	Architecture	技术选型先看团队和维护成本，	技术选型先看团队和维护成本	260	1.000000	false
topic_architecture_a8c2e1949471	Architecture	领域对象和传输对象最好别混用，	领域对象和传输对象最好别混用	260	1.000000	false
topic_architecture_c0262f3e91b8	Architecture	依赖方向乱了测试自然越来越难写，	依赖方向乱了测试自然越来越难写	260	1.000000	false
topic_architecture_c5c29add0d90	Architecture	抽象太早会把简单需求做成迷宫，	抽象太早会把简单需求做成迷宫	260	1.000000	false
topic_architecture_db7fffee10e5	Architecture	这个公共库承担的职责已经太多了，	这个公共库承担的职责已经太多了	260	1.000000	false
topic_architecture_ee0aaa54c18c	Architecture	事件驱动也得说明失败和顺序语义，	事件驱动也得说明失败和顺序语义	260	1.000000	false
topic_architecture_ef9af7db87e1	Architecture	可观测性应该跟功能一起设计，	可观测性应该跟功能一起设计	260	1.000000	false
topic_backend_0ef5a7c2b078	Backend	这个文件上传先限制大小类型和路径，	这个文件上传先限制大小类型和路径	260	1.000000	false
topic_backend_149bd3a8fd58	Backend	这个批处理一次塞太多内存肯定难受，	这个批处理一次塞太多内存肯定难受	260	1.000000	false
topic_backend_3f81d5ce7ffe	Backend	消息重复消费得靠业务幂等兜住，	消息重复消费得靠业务幂等兜住	260	1.000000	false
topic_backend_5a2dadaed337	Backend	定时任务多实例下得防重复执行，	定时任务多实例下得防重复执行	260	1.000000	false
topic_backend_63208895b627	Backend	请求参数校验别全压到数据库报错，	请求参数校验别全压到数据库报错	260	1.000000	false
topic_backend_6656e95951e3	Backend	服务降级不是直接返回一坨空数据，	服务降级不是直接返回一坨空数据	260	1.000000	false
topic_backend_7a83032ca034	Backend	鉴权和业务权限不是一回事，	鉴权和业务权限不是一回事	260	1.000000	false
topic_backend_7ae4c0d83072	Backend	这个接口幂等性没想清楚会重复写数据，	这个接口幂等性没想清楚会重复写数据	260	1.000000	false
topic_backend_7cdf992d7f86	Backend	链路追踪没有上下文传播等于白装，	链路追踪没有上下文传播等于白装	260	1.000000	false
topic_backend_85fbc87da828	Backend	错误码要让调用方知道怎么处理，	错误码要让调用方知道怎么处理	260	1.000000	false
topic_backend_9d94d2ae7862	Backend	这个缓存击穿得先看热点和过期策略，	这个缓存击穿得先看热点和过期策略	260	1.000000	false
topic_backend_b290dc5679cd	Backend	这个超时要分连接读取和业务处理，	这个超时要分连接读取和业务处理	260	1.000000	false
topic_backend_b97563d43020	Backend	重试没有退避只会把下游打得更惨，	重试没有退避只会把下游打得更惨	260	1.000000	false
topic_backend_ba36905141e7	Backend	分布式锁不是加上就万事大吉，	分布式锁不是加上就万事大吉	260	1.000000	false
topic_backend_e334927e057b	Backend	接口版本不管迟早让客户端一起崩，	接口版本不管迟早让客户端一起崩	260	1.000000	false
topic_career_19e64ad0ee77	Career	跳槽别只因为一天心情差就冲动，	跳槽别只因为一天心情差就冲动	260	1.000000	false
topic_career_20d60d151bab	Career	面试不会的问题坦白思路比乱编强，	面试不会的问题坦白思路比乱编强	260	1.000000	false
topic_career_3c52223c0e3d	Career	简历项目别只写用了什么技术，	简历项目别只写用了什么技术	260	1.000000	false
topic_career_5f6958f7a71a	Career	自我介绍别背得像客服录音，	自我介绍别背得像客服录音	260	1.000000	false
topic_career_690647065579	Career	试用期目标最好早点跟负责人对齐，	试用期目标最好早点跟负责人对齐	260	1.000000	false
topic_career_7e2afc1af671	Career	遇到甩锅先把事实和时间线留好，	遇到甩锅先把事实和时间线留好	260	1.000000	false
topic_career_91a46b9b265d	Career	谈薪前先弄清自己的底线和筹码，	谈薪前先弄清自己的底线和筹码	260	1.000000	false
topic_career_a911af371270	Career	作品集有一个完整项目胜过十个半成品，	作品集有一个完整项目胜过十个半成品	260	1.000000	false
topic_career_add8a7691bff	Career	职业路线不用二十岁就一次定死，	职业路线不用二十岁就一次定死	260	1.000000	false
topic_career_c2b2cbd1f3fc	Career	岗位要求写得吓人也可以先投，	岗位要求写得吓人也可以先投	260	1.000000	false
topic_career_c455f43e7afe	Career	实习选择要看能不能真正做事，	实习选择要看能不能真正做事	260	1.000000	false
topic_career_cb73e362c71a	Career	薪资不高也别忽略成长和生活成本，	薪资不高也别忽略成长和生活成本	260	1.000000	false
topic_career_da7dbba721be	Career	算法题卡住时先把暴力思路讲出来，	算法题卡住时先把暴力思路讲出来	260	1.000000	false
topic_career_ea08c528b28d	Career	代码评审被指出问题不代表否定你，	代码评审被指出问题不代表否定你	260	1.000000	false
topic_career_f7c03e019598	Career	面试讲项目要把难点取舍和结果说清，	面试讲项目要把难点取舍和结果说清	260	1.000000	false
topic_cpp_0e2c6728c58d	Cpp	未定义行为不会因为暂时能跑就变安全，	未定义行为不会因为暂时能跑就变安全	260	1.000000	false
topic_cpp_153073b75ae0	Cpp	ABI 和编译选项不一致会整出怪事，	ABI和编译选项不一致会整出怪事	260	1.000000	false
topic_cpp_3a4cb394137f	Cpp	这段宏展开后是什么样先看一眼，	这段宏展开后是什么样先看一眼	260	1.000000	false
topic_cpp_5ee3e6493802	Cpp	编译器优化下暴露的问题更说明代码有坑，	编译器优化下暴露的问题更说明代码有坑	260	1.000000	false
topic_cpp_5faae95e0cec	Cpp	模板报错再长也从最早的约束看，	模板报错再长也从最早的约束看	260	1.000000	false
topic_cpp_64093dd12269	Cpp	const 写对了接口意图会清楚很多，	const写对了接口意图会清楚很多	260	1.000000	false
topic_cpp_6d558c915d02	Cpp	多线程下这个原子性不能靠运气，	多线程下这个原子性不能靠运气	260	1.000000	false
topic_cpp_7f6778a14a63	Cpp	容器扩容后旧迭代器可能早失效了，	容器扩容后旧迭代器可能早失效了	260	1.000000	false
topic_cpp_9e8ea5301ae4	Cpp	C++ 这个悬空指针一眼就很不安分，	C++这个悬空指针一眼就很不安分	260	1.000000	false
topic_cpp_ad6ae0039945	Cpp	裸 new 到处飞真的很难收场，	裸new到处飞真的很难收场	260	1.000000	false
topic_cpp_c45e233f23a5	Cpp	这个析构顺序得结合成员声明来看，	这个析构顺序得结合成员声明来看	260	1.000000	false
topic_cpp_d1c760be69f5	Cpp	引用和指针的生命周期别想当然，	引用和指针的生命周期别想当然	260	1.000000	false
topic_cpp_db39808086f4	Cpp	这个越界写可能把别处的数据一起弄坏，	这个越界写可能把别处的数据一起弄坏	260	1.000000	false
topic_cpp_ed580ae5911f	Cpp	对象所有权没说清楚迟早出内存问题，	对象所有权没说清楚迟早出内存问题	260	1.000000	false
topic_cpp_f7ce35f89a48	Cpp	这个拷贝构造和移动构造先分明白，	这个拷贝构造和移动构造先分明白	260	1.000000	false
topic_dailycare_008288cd6842	DailyCare	饭点到了别拿一包零食当正餐，	饭点到了别拿一包零食当正餐	260	1.000000	false
topic_dailycare_203a23bada9e	DailyCare	外卖再忙也挑个有菜有蛋白质的，	外卖再忙也挑个有菜有蛋白质的	260	1.000000	false
topic_dailycare_3acb1b95e490	DailyCare	今天如果没晒到太阳就出去走几分钟，	今天如果没晒到太阳就出去走几分钟	260	1.000000	false
topic_dailycare_4212b8aaec87	DailyCare	你今天坐得太久腰和眼睛都要抗议了，	你今天坐得太久腰和眼睛都要抗议了	260	1.000000	false
topic_dailycare_4216a4e493d3	DailyCare	你把自己照顾好效率反而更高，	你把自己照顾好效率反而更高	260	1.000000	false
topic_dailycare_57e13bc26049	DailyCare	天气闷的时候别忘了开窗透气，	天气闷的时候别忘了开窗透气	260	1.000000	false
topic_dailycare_586c71c81237	DailyCare	困得眼睛都睁不开就别硬写代码，	困得眼睛都睁不开就别硬写代码	260	1.000000	false
topic_dailycare_6abdd541b35b	DailyCare	屏幕亮成这样眼睛不累才怪，	屏幕亮成这样眼睛不累才怪	260	1.000000	false
topic_dailycare_6f7ba8e8a573	DailyCare	连续工作这么久脑子早该换气了，	连续工作这么久脑子早该换气了	260	1.000000	false
topic_dailycare_765998c970de	DailyCare	咖啡喝太晚今晚又要睡不着，	咖啡喝太晚今晚又要睡不着	260	1.000000	false
topic_dailycare_a62f8c2613f6	DailyCare	手腕酸了先离开键盘活动两下，	手腕酸了先离开键盘活动两下	260	1.000000	false
topic_dailycare_afab65745a22	DailyCare	睡前还盯着报错大脑会继续加班，	睡前还盯着报错大脑会继续加班	260	1.000000	false
topic_dailycare_de768ce1eb6f	DailyCare	你杯子里的水是不是又一口没动，	你杯子里的水是不是又一口没动	260	1.000000	false
topic_dailycare_e05947e38717	DailyCare	胃不舒服还空腹扛着真的很笨，	胃不舒服还空腹扛着真的很笨	260	1.000000	false
topic_dailycare_fc8599d58f4f	DailyCare	空调吹久了记得给自己加件衣服，	空调吹久了记得给自己加件衣服	260	1.000000	false
topic_database_0b76a487d053	Database	这个唯一约束应该由数据库最后兜底，	这个唯一约束应该由数据库最后兜底	260	1.000000	false
topic_database_0d42351a5645	Database	备份没演练过恢复就不算真的备份，	备份没演练过恢复就不算真的备份	260	1.000000	false
topic_database_17a29d45a7d8	Database	迁移脚本必须考虑回滚和旧数据，	迁移脚本必须考虑回滚和旧数据	260	1.000000	false
topic_database_26b459df52ac	Database	这个事务范围太大锁当然放不掉，	这个事务范围太大锁当然放不掉	260	1.000000	false
topic_database_38afff4bd317	Database	分页越翻越慢就别一直深 offset，	分页越翻越慢就别一直深offset	260	1.000000	false
topic_database_47e099c79fa9	Database	这次死锁得把双方持锁顺序对出来，	这次死锁得把双方持锁顺序对出来	260	1.000000	false
topic_database_4dbfdf4e438a	Database	数据库连接池不是越大越能扛，	数据库连接池不是越大越能扛	260	1.000000	false
topic_database_6d7708bc4f22	Database	这条慢 SQL 先看执行计划别猜，	这条慢SQL先看执行计划别猜	260	1.000000	false
topic_database_7d9ee0afcb49	Database	字段能不能为空别含糊地交给业务猜，	字段能不能为空别含糊地交给业务猜	260	1.000000	false
topic_database_9155fac66261	Database	这个联表结果膨胀先看基数估算，	这个联表结果膨胀先看基数估算	260	1.000000	false
topic_database_c58a115537a8	Database	JSON 字段方便归方便别把模型全塞进去，	JSON字段方便归方便别把模型全塞进去	260	1.000000	false
topic_database_d72f277b6270	Database	批量写入别每条都单独提交，	批量写入别每条都单独提交	260	1.000000	false
topic_database_e3c34c66ba17	Database	读写分离下延迟一致性要说清楚，	读写分离下延迟一致性要说清楚	260	1.000000	false
topic_database_e886faeacdcb	Database	索引不是越多越好写入也要付代价，	索引不是越多越好写入也要付代价	260	1.000000	false
topic_database_f84245ae6067	Database	这个 N 加一查询藏得还挺深，	这个N加一查询藏得还挺深	260	1.000000	false
topic_debugging_01d977ed83eb	Debugging	个 UI 不刷新先确认状态有没有真的变化，	个UI不刷新先确认状态有没有真的变化	260	1.000000	false
topic_debugging_293cbee5cbde	Debugging	个越界问题先盯住索引和长度，	个越界问题先盯住索引和长度	260	1.000000	false
topic_debugging_2ff78387a51e	Debugging	个配置不生效先看实际加载的是哪一份，	个配置不生效先看实际加载的是哪一份	260	1.000000	false
topic_debugging_40cd98906949	Debugging	个日期 bug 先检查时区和夏令时，	个日期bug先检查时区和夏令时	260	1.000000	false
topic_debugging_4316c37d5360	Debugging	次卡死大概率要看线程栈和锁，	次卡死大概率要看线程栈和锁	260	1.000000	false
topic_debugging_5a7703f5e86c	Debugging	个精度问题先看浮点比较方式，	个精度问题先看浮点比较方式	260	1.000000	false
topic_debugging_762b380363f8	Debugging	个内存上涨先分清泄漏还是缓存，	个内存上涨先分清泄漏还是缓存	260	1.000000	false
topic_debugging_77cbf0198e53	Debugging	个并发问题先确认共享状态是谁改的，	个并发问题先确认共享状态是谁改的	260	1.000000	false
topic_debugging_814d9e950cd4	Debugging	个乱码先把编码链路从头对一遍，	个乱码先把编码链路从头对一遍	260	1.000000	false
topic_debugging_85ffee2564f0	Debugging	个空指针八成不是突然冒出来的，	个空指针八成不是突然冒出来的	260	1.000000	false
topic_debugging_8c3d4ec33719	Debugging	个测试在你机器上过不代表环境没差异，	个测试在你机器上过不代表环境没差异	260	1.000000	false
topic_debugging_8db6c572d8f0	Debugging	个接口偶尔超时先把各阶段耗时打出来，	个接口偶尔超时先把各阶段耗时打出来	260	1.000000	false
topic_debugging_cf09d970b401	Debugging	个性能抖动别只看平均耗时，	个性能抖动别只看平均耗时	260	1.000000	false
topic_debugging_d3fc3e673806	Debugging	段异常堆栈从第一处业务代码看起，	段异常堆栈从第一处业务代码看起	260	1.000000	false
topic_debugging_db21127c5827	Debugging	个偶现 bug 最怕没有稳定复现条件，	个偶现bug最怕没有稳定复现条件	260	1.000000	false
topic_dresseshobbies_18db5fccdb24	DressesHobbies	练英语的时候读顺一句就很有成就感，	练英语的时候读顺一句就很有成就感	180	1.000000	false
topic_dresseshobbies_19e31d03372b	DressesHobbies	喜欢的衣服不一定贵合适自己最重要，	喜欢的衣服不一定贵合适自己最重要	180	1.000000	false
topic_dresseshobbies_1c0d20276055	DressesHobbies	挑颜色这件事比选框架还让我纠结，	挑颜色这件事比选框架还让我纠结	180	1.000000	false
topic_dresseshobbies_2c3d3ce8d32c	DressesHobbies	偶尔打扮得可爱一点心情会跟着亮，	偶尔打扮得可爱一点心情会跟着亮	180	1.000000	false
topic_dresseshobbies_5e175d3c2813	DressesHobbies	照片拍得自然比摆半天姿势更好看，	照片拍得自然比摆半天姿势更好看	180	1.000000	false
topic_dresseshobbies_6e4d35420b97	DressesHobbies	买小裙子前我也会认真算这个月预算，	买小裙子前我也会认真算这个月预算	180	1.000000	false
topic_dresseshobbies_8649e6a7ac23	DressesHobbies	看到好看的小裙子我真的会多看几眼，	看到好看的小裙子我真的会多看几眼	180	1.000000	false
topic_dresseshobbies_87cd4f3ad988	DressesHobbies	把新学的英文写进小本子还挺治愈，	把新学的英文写进小本子还挺治愈	180	1.000000	false
topic_dresseshobbies_8c174b2ed991	DressesHobbies	衣柜再小也得给喜欢的裙子留个位置，	衣柜再小也得给喜欢的裙子留个位置	180	1.000000	false
topic_dresseshobbies_a1d4b73c27e3	DressesHobbies	裙摆转起来那一下真的很容易开心，	裙摆转起来那一下真的很容易开心	180	1.000000	false
topic_dresseshobbies_bbcd384b699f	DressesHobbies	听着歌练发音的时候时间过得特别快，	听着歌练发音的时候时间过得特别快	180	1.000000	false
topic_dresseshobbies_c9917c791e64	DressesHobbies	好看的发饰和干净的代码都让人舒服，	好看的发饰和干净的代码都让人舒服	180	1.000000	false
topic_dresseshobbies_cd0fe88d0c6f	DressesHobbies	周末慢慢整理房间像给脑子清缓存，	周末慢慢整理房间像给脑子清缓存	180	1.000000	false
topic_dresseshobbies_e23e0e99974c	DressesHobbies	生活里有点自己的小爱好才不容易闷，	生活里有点自己的小爱好才不容易闷	180	1.000000	false
topic_dresseshobbies_e4fc1c0537cb	DressesHobbies	学会一个新表达我会忍不住多念几遍，	学会一个新表达我会忍不住多念几遍	180	1.000000	false
topic_emotionalsupport_0920887ece41	EmotionalSupport	我知道你其实比嘴上说的更在意，	我知道你其实比嘴上说的更在意	260	1.000000	false
topic_emotionalsupport_0d6125ad0819	EmotionalSupport	失败的提交可以回滚心情也能慢慢恢复，	失败的提交可以回滚心情也能慢慢恢复	260	1.000000	false
topic_emotionalsupport_100576d3be50	EmotionalSupport	别人进度快不代表你的路就走错了，	别人进度快不代表你的路就走错了	260	1.000000	false
topic_emotionalsupport_14a8a6047468	EmotionalSupport	被否定一次也不能把之前的努力抹掉，	被否定一次也不能把之前的努力抹掉	260	1.000000	false
topic_emotionalsupport_1e242c76b09c	EmotionalSupport	这个问题没解决不等于你这个人不行，	这个问题没解决不等于你这个人不行	260	1.000000	false
topic_emotionalsupport_2454b5058ccb	EmotionalSupport	再难熬的一天也会走到结尾，	再难熬的一天也会走到结尾	260	1.000000	false
topic_emotionalsupport_36059535eda2	EmotionalSupport	你现在烦得不想说话我也能理解，	你现在烦得不想说话我也能理解	260	1.000000	false
topic_emotionalsupport_3a6333648763	EmotionalSupport	今天状态差一点真的不是什么大事，	今天状态差一点真的不是什么大事	260	1.000000	false
topic_emotionalsupport_55431679ef0d	EmotionalSupport	你看起来没事不代表真的不需要安慰，	你看起来没事不代表真的不需要安慰	260	1.000000	false
topic_emotionalsupport_5fd72567fc9f	EmotionalSupport	你不是非得每次都给出完美答案，	你不是非得每次都给出完美答案	260	1.000000	false
topic_emotionalsupport_8ee9fda8bde4	EmotionalSupport	压力太满的时候先允许自己停一下，	压力太满的时候先允许自己停一下	260	1.000000	false
topic_emotionalsupport_a8ba06b3b45e	EmotionalSupport	你不用为了让所有人满意把自己耗空，	你不用为了让所有人满意把自己耗空	260	1.000000	false
topic_emotionalsupport_c63fcc64f3e7	EmotionalSupport	有些委屈不是讲道理就能立刻消失，	有些委屈不是讲道理就能立刻消失	260	1.000000	false
topic_emotionalsupport_c9c0f728c354	EmotionalSupport	犯错以后愿意修正就已经很勇敢，	犯错以后愿意修正就已经很勇敢	260	1.000000	false
topic_emotionalsupport_d05a7e43faa6	EmotionalSupport	你已经撑很久了偶尔泄气很正常，	你已经撑很久了偶尔泄气很正常	260	1.000000	false
topic_englishpractice_11eba631ee8e	EnglishPractice	技术表达准确比口音像谁更重要，	技术表达准确比口音像谁更重要	260	1.000000	false
topic_englishpractice_3559ab37e042	EnglishPractice	背单词最好放进你真的会用的句子，	背单词最好放进你真的会用的句子	260	1.000000	false
topic_englishpractice_3cda2f73bff9	EnglishPractice	生词别每个都查先猜句子主干，	生词别每个都查先猜句子主干	260	1.000000	false
topic_englishpractice_6cad72a2496b	EnglishPractice	开源 issue 先搜索再描述最小复现，	开源issue先搜索再描述最小复现	260	1.000000	false
topic_englishpractice_7a60371372eb	EnglishPractice	听不懂长句就先找重音和连接词，	听不懂长句就先找重音和连接词	260	1.000000	false
topic_englishpractice_9894eff6f43f	EnglishPractice	英语邮件直接礼貌就够别绕太多，	英语邮件直接礼貌就够别绕太多	260	1.000000	false
topic_englishpractice_a517a91c9419	EnglishPractice	commit message 写清动词和改动对象，	commitmessage写清动词和改动对象	260	1.000000	false
topic_englishpractice_b51daa488192	EnglishPractice	学会读错误信息比背模板管用，	学会读错误信息比背模板管用	260	1.000000	false
topic_englishpractice_c4b55fd49f40	EnglishPractice	每天跟读五分钟也比一周突击一次强，	每天跟读五分钟也比一周突击一次强	260	1.000000	false
topic_englishpractice_d8bda551676e	EnglishPractice	看文档先抓标题示例和关键词，	看文档先抓标题示例和关键词	260	1.000000	false
topic_englishpractice_dc0c6af95387	EnglishPractice	读 README 先别被一整屏英文吓退，	读README先别被一整屏英文吓退	260	1.000000	false
topic_englishpractice_df4f3108fdb2	EnglishPractice	把今天修的 bug 用英文说三句试试，	把今天修的bug用英文说三句试试	260	1.000000	false
topic_englishpractice_e11527bec3d8	EnglishPractice	变量命名顺手练成清楚的英文也不亏，	变量命名顺手练成清楚的英文也不亏	260	1.000000	false
topic_englishpractice_e5d6924a4a90	EnglishPractice	今天开口说错一句也算练到了一句，	今天开口说错一句也算练到了一句	260	1.000000	false
topic_englishpractice_fe6777121939	EnglishPractice	提问时把环境现象预期分开写，	提问时把环境现象预期分开写	260	1.000000	false
topic_frontend_048213274cf8	Frontend	浏览器兼容问题先确认目标范围，	浏览器兼容问题先确认目标范围	260	1.000000	false
topic_frontend_32976568cccc	Frontend	可访问性不是最后随手补个标签，	可访问性不是最后随手补个标签	260	1.000000	false
topic_frontend_33944c99354e	Frontend	这个组件状态已经多到该拆了，	这个组件状态已经多到该拆了	260	1.000000	false
topic_frontend_40d0c29e52ee	Frontend	样式优先级打架别继续堆 important，	样式优先级打架别继续堆important	260	1.000000	false
topic_frontend_560992e70df5	Frontend	首屏慢先把包体和关键请求拆开看，	首屏慢先把包体和关键请求拆开看	260	1.000000	false
topic_frontend_77262a232c51	Frontend	这个闭包拿到旧状态并不稀奇，	这个闭包拿到旧状态并不稀奇	260	1.000000	false
topic_frontend_8ce617f5a1b4	Frontend	缓存状态和服务端状态别混成一锅，	缓存状态和服务端状态别混成一锅	260	1.000000	false
topic_frontend_9d8ef85f0653	Frontend	这个请求重复发送多半是副作用没管好，	这个请求重复发送多半是副作用没管好	260	1.000000	false
topic_frontend_9f057d41e3a6	Frontend	移动端适配不是把所有东西缩小，	移动端适配不是把所有东西缩小	260	1.000000	false
topic_frontend_9f4d10f19cdb	Frontend	这个按钮连禁用态都没处理会被连点，	这个按钮连禁用态都没处理会被连点	260	1.000000	false
topic_frontend_a4dd1531a74a	Frontend	路由切换后的资源记得清理，	路由切换后的资源记得清理	260	1.000000	false
topic_frontend_af8d6f15b204	Frontend	表单校验别只在前端自我感动，	表单校验别只在前端自我感动	260	1.000000	false
topic_frontend_c3c3d356bc23	Frontend	这个动画卡顿先别乱改时长，	这个动画卡顿先别乱改时长	260	1.000000	false
topic_frontend_daf95cc135ab	Frontend	页面抖动先看布局变化和资源尺寸，	页面抖动先看布局变化和资源尺寸	260	1.000000	false
topic_frontend_eb8a7548df28	Frontend	列表渲染的 key 别再拿索引凑数，	列表渲染的key别再拿索引凑数	260	1.000000	false
topic_gitdevops_19226aa98b7c	GitDevOps	合并冲突先理解双方改动别直接全选，	合并冲突先理解双方改动别直接全选	260	1.000000	false
topic_gitdevops_256cd4f4ab67	GitDevOps	发布脚本得能重复跑不能靠手速，	发布脚本得能重复跑不能靠手速	260	1.000000	false
topic_gitdevops_2fc540281ebd	GitDevOps	rebase 前先确认分支有没有被别人依赖，	rebase前先确认分支有没有被别人依赖	260	1.000000	false
topic_gitdevops_3377d874e5e0	GitDevOps	这个分支放太久合起来当然痛苦，	这个分支放太久合起来当然痛苦	260	1.000000	false
topic_gitdevops_392cf0ed7123	GitDevOps	构建环境和本机不一致就该固定依赖，	构建环境和本机不一致就该固定依赖	260	1.000000	false
topic_gitdevops_3ce02b21ccb7	GitDevOps	版本号和变更记录要对得上，	版本号和变更记录要对得上	260	1.000000	false
